,Name,Freq
0,hogan,19
1,ms,15
2,barbara,13
3,gordhan,13
4,pravin,8
5,harris,4
6,pretorius,3
7,gordhanõs,3
8,chairperson,3
9,mabunda,2
10,peter,1
11,lethabele,1
12,mahletha,1
13,nupen,1
14,molebatsi,1
15,advocate,1
16,thandi,1
17,norman,1
18,commissionõs,1
19,mabundaõs,1
20,mantshoõs,1
21,jacob,1
22,zuma,1
23,chair,1
