,Name,Freq
0,gupta,47
1,ajay,26
2,rajesh,20
3,hellens,9
4,jonas,8
5,zuma,7
6,duduzane,6
7,maseko,3
8,ms,3
9,lynne,3
10,brown,3
11,pretorius,3
12,chair,2
13,hansmann,2
14,morning,1
15,kuma,1
16,joubert,1
17,supplementary,1
18,affidavit,1
19,20,1
20,sedgwall,1
21,perry,1
22,type:,1
23,"date,",1
24,value:,1
25,chairpersonnext,1
26,week,1
27,jacob,1
28,maleka,1
29,lebello,1
30,buang,1
31,mcebisi,1
32,ja,1
