,Name,Freq
0,mathebula,37
1,ja,10
2,gcabashe,5
3,chair,5
4,bill,5
5,chairperson,4
6,ms,3
7,willie,2
8,procurement,2
9,mm,2
10,mokwena,2
11,leah,1
12,public,1
13,contract,1
14,management,1
15,officer,1
16,constitutions,1
17,the,1
18,minister,1
19,of,1
20,finance,1
21,eskom,1
22,chapter,1
23,premiers,1
24,type:,1
25,"org,",1
26,value:,1
27,chairpersonsaying,1
28,21,1
29,pretorius,1
30,adv,1
